localizeddatetime\r\n',temp,windSpeed,windDirection,humidity,dayRain_c,dayET_c
2025-02-12 01:30:00\r\n',44,1,7.066929134,92,0.02,2.42E-05
2025-02-12 01:45:00\r\n',43.7,1,7.066929134,92,0.03,3.06E-05
2025-02-12 02:00:00\r\n',43.4,1,7.066929134,92.5,0.04,3.64E-05
2025-02-12 02:15:00\r\n',43.3,0,7.066929134,92.5,0.05,3.64E-05
2025-02-12 02:30:00\r\n',43.3,1,7.066929134,93,0.05,3.64E-05
2025-02-12 02:45:00\r\n',43.4,0,7.066929134,93.5,0.06,3.64E-05
2025-02-12 03:00:00\r\n',43.2,0,7.066929134,93.5,0.07,3.64E-05
2025-02-12 03:15:00\r\n',43.1,0,7.066929134,94,0.07,3.64E-05
2025-02-12 03:30:00\r\n',43.2,0,7.066929134,94,0.07,3.64E-05
2025-02-12 03:45:00\r\n',43.2,0,7.066929134,94.5,0.08,3.64E-05
2025-02-12 04:00:00\r\n',43.1,0,7.066929134,94.5,0.08,3.64E-05
2025-02-12 04:15:00\r\n',43.2,0,7.066929134,94.5,0.09,3.64E-05
2025-02-12 04:30:00\r\n',43.3,1,7.066929134,94.5,0.1,3.64E-05
2025-02-12 04:45:00\r\n',43.5,0,7.066929134,95,0.1,3.64E-05
2025-02-12 05:00:00\r\n',43.6,0,7.066929134,95,0.11,3.64E-05
2025-02-12 05:15:00\r\n',43.8,2,7.066929134,95,0.11,3.64E-05
2025-02-12 05:30:00\r\n',44,0,7.066929134,95,0.11,3.64E-05
2025-02-12 05:45:00\r\n',44.1,0,7.066929134,95,0.11,3.64E-05
2025-02-12 06:00:00\r\n',44.1,1,7.066929134,95,0.12,3.64E-05
2025-02-12 06:15:00\r\n',44.4,2,7.066929134,95.5,0.12,4.08E-05
2025-02-12 06:30:00\r\n',44.9,3,7.066929134,95.5,0.12,5.23E-05
2025-02-12 06:45:00\r\n',45.1,5,7.066929134,95.5,0.13,7.79E-05
2025-02-12 07:00:00\r\n',45.2,4,7.066929134,95.5,0.13,0.000176734
2025-02-12 07:15:00\r\n',45.4,2,7.066929134,95.5,0.13,0.000343853
2025-02-12 07:30:00\r\n',45.7,3,7.066929134,95.5,0.13,0.000638216
2025-02-12 07:45:00\r\n',46,1,7.066929134,95.5,0.13,0.001182733
2025-02-12 08:00:00\r\n',46.4,2,7.066929134,95.5,0.13,0.002111531
2025-02-12 08:15:00\r\n',47,1,7.066929134,95.5,0.13,0.003227059
2025-02-12 08:30:00\r\n',47.3,1,7.066929134,96,0.14,0.004224287
2025-02-12 08:45:00\r\n',47.7,1,7.066929134,95.5,0.14,0.005537562
2025-02-12 09:00:00\r\n',48.4,3,7.066929134,95.5,0.14,0.008063967
2025-02-12 09:15:00\r\n',49,3,7.066929134,95.5,0.14,0.011640711
2025-02-12 09:30:00\r\n',49.1,8,7.066929134,95.5,0.14,0.01474113
2025-02-12 09:45:00\r\n',49.3,3,7.066929134,95,0.14,0.017990015
2025-02-12 10:00:00\r\n',49.9,2,7.066929134,95,0.14,0.02223312
2025-02-12 10:15:00\r\n',50,6,7.066929134,94.5,0.14,0.025221862
2025-02-12 10:30:00\r\n',49.7,4,7.066929134,94,0.14,0.026901041
2025-02-12 10:45:00\r\n',49.9,2,7.066929134,94,0.14,0.02853628
2025-02-12 11:00:00\r\n',49.7,4,7.066929134,94,0.14,0.030971457
2025-02-12 11:15:00\r\n',49.8,8,7.066929134,94,0.14,0.033945958
2025-02-12 11:30:00\r\n',50.5,4,7.066929134,94.5,0.14,0.036986168
2025-02-12 11:45:00\r\n',50.4,5,7.066929134,94,0.14,0.039343888
2025-02-12 12:00:00\r\n',50.3,2,7.066929134,93.5,0.14,0.041140057
2025-02-12 12:15:00\r\n',50.1,5,7.066929134,93,0.14,0.043621472
2025-02-12 12:30:00\r\n',50.1,8,7.066929134,94,0.15,0.046606195
2025-02-12 12:45:00\r\n',50.2,4,7.066929134,93.5,0.15,0.049773989
2025-02-12 13:00:00\r\n',50.2,5,7.066929134,93.5,0.15,0.053188623
2025-02-12 13:15:00\r\n',50.6,3,7.066929134,94,0.16,0.056673142
2025-02-12 13:30:00\r\n',50.7,2,7.066929134,93.5,0.16,0.061441245
2025-02-12 13:45:00\r\n',51.1,6,7.066929134,93,0.16,0.065910643
2025-02-12 14:00:00\r\n',51,4,7.066929134,93.5,0.16,0.068973969
2025-02-12 14:15:00\r\n',50.9,8,7.066929134,93.5,0.16,0.071301491
2025-02-12 14:30:00\r\n',50.6,2,7.066929134,93.5,0.16,0.072828606
2025-02-12 14:45:00\r\n',50.5,3,7.066929134,93.5,0.16,0.074093732
2025-02-12 15:00:00\r\n',50.6,5,7.066929134,94,0.16,0.075787084
2025-02-12 15:15:00\r\n',50.5,5,7.066929134,93.5,0.16,0.077321183
2025-02-12 15:30:00\r\n',50.6,5,7.066929134,93.5,0.16,0.078396684
2025-02-12 15:45:00\r\n',50.8,4,7.066929134,93.5,0.16,0.079568841
2025-02-12 16:00:00\r\n',51.1,4,7.066929134,93,0.16,0.080879629
2025-02-12 16:15:00\r\n',51.4,1,7.066929134,93,0.16,0.081934231
2025-02-12 16:30:00\r\n',51.2,2,7.066929134,92.5,0.16,0.08266163
2025-02-12 16:45:00\r\n',51.1,3,7.066929134,92.5,0.16,0.083146405
2025-02-12 17:00:00\r\n',50.9,5,7.066929134,93,0.16,0.083280633
2025-02-12 17:15:00\r\n',50.8,4,7.066929134,93,0.16,0.083280633
2025-02-12 17:30:00\r\n',50.7,1,7.066929134,93,0.16,0.083280633
2025-02-12 17:45:00\r\n',50.6,2,7.066929134,93,0.16,0.083280633
2025-02-12 18:00:00\r\n',50.6,2,7.066929134,93,0.16,0.083280633
2025-02-12 18:15:00\r\n',50.6,3,7.066929134,93,0.16,0.083280633
2025-02-12 18:30:00\r\n',50.6,9,7.066929134,93.5,0.16,0.083280633
2025-02-12 18:45:00\r\n',50.7,5,7.066929134,93.5,0.16,0.083280633
2025-02-12 19:00:00\r\n',50.8,5,7.066929134,93.5,0.16,0.083280633
2025-02-12 19:15:00\r\n',50.7,4,7.066929134,93.5,0.16,0.083280633
2025-02-12 19:30:00\r\n',50.8,10,7.066929134,93.5,0.16,0.083280633
2025-02-12 19:45:00\r\n',50.8,4,7.066929134,93,0.16,0.083280633
2025-02-12 20:00:00\r\n',50.7,7,7.066929134,93.5,0.17,0.083280633
2025-02-12 20:15:00\r\n',50.6,7,7.066929134,93.5,0.18,0.083280633
2025-02-12 20:30:00\r\n',50.8,5,7.066929134,93.5,0.19,0.083280633
2025-02-12 20:45:00\r\n',51,5,7.066929134,94,0.2,0.083280633
2025-02-12 21:00:00\r\n',51.2,4,7.066929134,93.5,0.21,0.083280633
2025-02-12 21:15:00\r\n',51.3,9,7.066929134,93,0.21,0.083280633
2025-02-12 21:30:00\r\n',51.5,8,7.066929134,92.5,0.21,0.083280633
2025-02-12 21:45:00\r\n',51.4,8,7.066929134,93,0.21,0.083280633
2025-02-12 22:00:00\r\n',51.4,10,7.066929134,93,0.21,0.083280633
2025-02-12 22:15:00\r\n',51.5,7,7.066929134,93,0.21,0.083280633
2025-02-12 22:30:00\r\n',51.5,9,7.066929134,93,0.21,0.083280633
2025-02-12 22:45:00\r\n',51.3,6,7.066929134,93,0.21,0.083280633
2025-02-12 23:00:00\r\n',51.3,6,7.066929134,93,0.21,0.083280633
2025-02-12 23:15:00\r\n',51.3,5,7.066929134,93,0.21,0.083280633
2025-02-12 23:30:00\r\n',51.3,8,7.066929134,93,0.21,0.083280633
2025-02-12 23:45:00\r\n',51.2,7,7.066929134,93,0.21,0.083280633
2025-02-13 00:00:00\r\n',51.2,9,7.066929134,93.5,0,0
2025-02-13 00:15:00\r\n',51.3,3,7.066929134,93.5,0,0
2025-02-13 00:30:00\r\n',51.4,15,7.066929134,93.5,0,0
2025-02-13 00:45:00\r\n',51.5,9,7.066929134,93.5,0,0
2025-02-13 01:00:00\r\n',51.7,9,7.066929134,93.5,0,0
2025-02-13 01:15:00\r\n',51.9,9,7.066929134,93,0,6.78E-05
2025-02-13 01:30:00\r\n',51.9,3,7.066929134,93,0,0.000124865
2025-02-13 01:45:00\r\n',51.9,5,7.066929134,93,0.01,0.000167968
2025-02-13 02:00:00\r\n',51.9,9,7.066929134,93.5,0.01,0.000227853
2025-02-13 02:15:00\r\n',51.8,9,7.066929134,93.5,0.01,0.000293041
2025-02-13 02:30:00\r\n',51.9,8,7.066929134,93.5,0.03,0.000356479
2025-02-13 02:45:00\r\n',52.1,10,7.066929134,93.5,0.03,0.00042195
2025-02-13 03:00:00\r\n',52.2,9,7.066929134,93,0.03,0.00049216
2025-02-13 03:15:00\r\n',52.3,10,7.066929134,93.5,0.04,0.000562574
2025-02-13 03:30:00\r\n',52.5,10,7.066929134,93.5,0.07,0.00063203
2025-02-13 03:45:00\r\n',52.5,5,7.066929134,93.5,0.12,0.000692665
2025-02-13 04:00:00\r\n',52.5,8,7.066929134,93.5,0.13,0.00074864
2025-02-13 04:15:00\r\n',52.6,4,7.066929134,93.5,0.15,0.000802055
2025-02-13 04:30:00\r\n',52.6,5,7.066929134,94,0.15,0.000844025
2025-02-13 04:45:00\r\n',52.8,5,7.066929134,94.5,0.17,0.000885202
2025-02-13 05:00:00\r\n',53,4,7.066929134,94.5,0.23,0.000921436
2025-02-13 05:15:00\r\n',53.1,5,7.066929134,95,0.27,0.000955785
2025-02-13 05:30:00\r\n',53.7,8,7.066929134,95,0.3,0.000998313
2025-02-13 05:45:00\r\n',53.8,5,7.066929134,95,0.33,0.001041258
2025-02-13 06:00:00\r\n',54.2,3,7.066929134,95.5,0.36,0.00106931
2025-02-13 06:15:00\r\n',54.5,4,7.066929134,95,0.41,0.001094235
2025-02-13 06:30:00\r\n',54.4,3,7.066929134,95,0.44,0.001121039
2025-02-13 06:45:00\r\n',54.6,4,7.066929134,95,0.47,0.001147879
2025-02-13 07:00:00\r\n',54.7,4,7.066929134,95.5,0.49,0.00118321
2025-02-13 07:15:00\r\n',55,7,7.066929134,95.5,0.52,0.001295161
2025-02-13 07:30:00\r\n',54.9,3,7.066929134,95.5,0.54,0.001420158
2025-02-13 07:45:00\r\n',55.1,2,7.066929134,95.5,0.57,0.001541883
2025-02-13 08:00:00\r\n',55,3,7.066929134,95.5,0.63,0.001701266
2025-02-13 08:15:00\r\n',55.1,7,7.066929134,95.5,0.68,0.001997584
2025-02-13 08:30:00\r\n',55.2,3,7.066929134,95.5,0.7,0.002448653
2025-02-13 08:45:00\r\n',55.2,3,7.066929134,95.5,0.71,0.00303013
2025-02-13 09:00:00\r\n',55,8,7.066929134,95.5,0.71,0.00352357
2025-02-13 09:15:00\r\n',54.9,5,7.066929134,95.5,0.74,0.004140648
2025-02-13 09:30:00\r\n',55,7,7.066929134,95.5,0.8,0.004778778
2025-02-13 09:45:00\r\n',55.2,0,7.066929134,95.5,0.83,0.005138037
2025-02-13 10:00:00\r\n',55.1,8,7.066929134,95.5,0.85,0.00569293
2025-02-13 10:15:00\r\n',55.1,6,7.066929134,95.5,0.87,0.006243359
2025-02-13 10:30:00\r\n',55.1,12,7.066929134,95.5,0.9,0.006661598
2025-02-13 10:45:00\r\n',55.2,7,7.066929134,95.5,0.93,0.007167932
2025-02-13 11:00:00\r\n',55.4,10,7.066929134,95.5,0.95,0.007772269
2025-02-13 11:15:00\r\n',55.5,7,7.066929134,95.5,0.97,0.008625764
2025-02-13 11:30:00\r\n',55.9,7,7.066929134,95.5,0.97,0.009507756
2025-02-13 11:45:00\r\n',55.8,9,7.066929134,95.5,0.97,0.010359893
2025-02-13 12:00:00\r\n',55.6,6,7.066929134,95.5,1.04,0.011233462
2025-02-13 12:15:00\r\n',55.7,7,7.066929134,95.5,1.11,0.011924096
2025-02-13 12:30:00\r\n',55.5,9,7.066929134,95,1.16,0.012743875
2025-02-13 12:45:00\r\n',55.5,4,7.066929134,95,1.2,0.013408465
2025-02-13 13:00:00\r\n',55.5,6,7.066929134,95,1.29,0.013794164
2025-02-13 13:15:00\r\n',55.7,7,7.066929134,95,1.42,0.0142632
2025-02-13 13:30:00\r\n',55.7,2,7.066929134,94.5,1.57,0.014987615
2025-02-13 13:45:00\r\n',55.8,5,7.066929134,94.5,1.69,0.016036994
2025-02-13 14:00:00\r\n',55.8,1,7.066929134,95,1.78,0.016798437
2025-02-13 14:15:00\r\n',55.5,5,7.066929134,95,1.84,0.017184155
2025-02-13 14:30:00\r\n',55.3,2,7.066929134,95,1.85,0.018170683
2025-02-13 14:45:00\r\n',55.4,6,7.066929134,95,1.85,0.019682831
2025-02-13 15:00:00\r\n',55.1,5,7.066929134,94.5,1.86,0.021528366
2025-02-13 15:15:00\r\n',55.4,7,7.066929134,94.5,1.88,0.024584864
2025-02-13 15:30:00\r\n',55.3,10,7.066929134,93.5,1.88,0.027710623
2025-02-13 15:45:00\r\n',55.2,8,7.066929134,93,1.88,0.029644032
2025-02-13 16:00:00\r\n',54.9,7,7.066929134,93,1.88,0.031138258
2025-02-13 16:15:00\r\n',54.9,8,7.066929134,93,1.88,0.032659734
2025-02-13 16:30:00\r\n',54.8,8,7.066929134,93,1.89,0.033838432
2025-02-13 16:45:00\r\n',54.6,5,7.066929134,93,1.91,0.034785409
2025-02-13 17:00:00\r\n',54.5,2,7.066929134,93,1.92,0.035399248
2025-02-13 17:15:00\r\n',54.2,8,7.066929134,93,1.92,0.035736374
2025-02-13 17:30:00\r\n',54,6,7.066929134,93,1.93,0.035959429
2025-02-13 17:45:00\r\n',53.9,7,7.066929134,93,1.93,0.036025947
2025-02-13 18:00:00\r\n',54,3,7.066929134,92.5,1.93,0.036079384
2025-02-13 18:15:00\r\n',54,7,7.066929134,93,1.94,0.036126837
2025-02-13 18:30:00\r\n',53.9,5,7.066929134,93,1.95,0.036179479
2025-02-13 18:45:00\r\n',53.8,5,7.066929134,93,1.95,0.036224543
2025-02-13 19:00:00\r\n',53.8,2,7.066929134,93,1.95,0.03625538
2025-02-13 19:15:00\r\n',53.7,4,7.066929134,93,1.98,0.036280366
2025-02-13 19:30:00\r\n',53.8,2,7.066929134,93,2.02,0.036305352
2025-02-13 19:45:00\r\n',53.9,3,7.066929134,93.5,2.05,0.036322471
2025-02-13 20:00:00\r\n',53.6,0,7.066929134,93.5,2.05,0.036323264
2025-02-13 20:15:00\r\n',53.8,3,7.066929134,93.5,2.05,0.036324042
2025-02-13 20:30:00\r\n',53.9,1,7.066929134,93.5,2.05,0.036332791
2025-02-13 20:45:00\r\n',53.6,2,7.066929134,93.5,2.06,0.036333584
2025-02-13 21:00:00\r\n',53.3,4,7.066929134,93.5,2.06,0.036355155
2025-02-13 21:15:00\r\n',53.3,6,7.066929134,93,2.06,0.036397352
2025-02-13 21:30:00\r\n',53.4,4,7.066929134,92.5,2.06,0.036443929
2025-02-13 21:45:00\r\n',53.3,7,7.066929134,92.5,2.06,0.036496711
2025-02-13 22:00:00\r\n',53.1,5,7.066929134,92,2.06,0.036555311
2025-02-13 22:15:00\r\n',53.1,5,7.066929134,92,2.06,0.03660799
2025-02-13 22:30:00\r\n',53.2,4,7.066929134,92,2.06,0.036656079
2025-02-13 22:45:00\r\n',53.3,4,7.066929134,92,2.06,0.036699139
2025-02-13 23:00:00\r\n',53.3,5,7.066929134,92,2.06,0.036747432
2025-02-13 23:15:00\r\n',53.3,10,7.066929134,92,2.06,0.036818469
2025-02-13 23:30:00\r\n',53.4,3,7.066929134,91.5,2.06,0.036885733
2025-02-13 23:45:00\r\n',53.3,8,7.066929134,91.5,2.06,0.036947594
2025-02-14 00:00:00\r\n',53,2,7.066929134,91,0,5.92E-05
2025-02-14 00:15:00\r\n',52.3,2,7.066929134,91,0,7.91E-05
2025-02-14 00:30:00\r\n',51.4,1,7.066929134,91,0,8.86E-05
2025-02-14 00:45:00\r\n',51.9,3,7.066929134,91.5,0,0.000106743
2025-02-14 01:00:00\r\n',52.4,2,7.066929134,91.5,0,0.000132392
2025-02-14 01:15:00\r\n',52.7,2,7.066929134,91.5,0,0.000161535
2025-02-14 01:30:00\r\n',52.7,4,7.066929134,91.5,0.01,0.00020535
2025-02-14 01:45:00\r\n',52.4,0,7.066929134,91.5,0.01,0.000234492
2025-02-14 02:00:00\r\n',52,2,7.066929134,91.5,0.01,0.000244386
2025-02-14 02:15:00\r\n',52.3,2,7.066929134,91.5,0.01,0.000273234
2025-02-14 02:30:00\r\n',52.2,4,7.066929134,91,0.01,0.000318113
2025-02-14 02:45:00\r\n',52.4,8,7.066929134,90.5,0.01,0.00039664
2025-02-14 03:00:00\r\n',52.5,4,7.066929134,90,0.01,0.000480136
2025-02-14 03:15:00\r\n',52.6,8,7.066929134,89.5,0.01,0.00056852
2025-02-14 03:30:00\r\n',52.4,12,7.066929134,89,0.01,0.000687216
2025-02-14 03:45:00\r\n',52.1,4,7.066929134,88.5,0.01,0.00079944
2025-02-14 04:00:00\r\n',52.1,1,7.066929134,89,0.01,0.000850987
2025-02-14 04:15:00\r\n',51.6,1,7.066929134,88.5,0.01,0.000867947
2025-02-14 04:30:00\r\n',51.9,1,7.066929134,89.5,0.01,0.00088421
2025-02-14 04:45:00\r\n',51.5,9,7.066929134,90.5,0.04,0.000959648
2025-02-14 05:00:00\r\n',51.2,6,7.066929134,90.5,0.04,0.001048313
2025-02-14 05:15:00\r\n',51,3,7.066929134,90.5,0.04,0.001113795
2025-02-14 05:30:00\r\n',50.3,2,7.066929134,90.5,0.04,0.001154231
2025-02-14 05:45:00\r\n',50.6,4,7.066929134,91,0.04,0.001200088
2025-02-14 06:00:00\r\n',50.9,4,7.066929134,90.5,0.04,0.001258062
2025-02-14 06:15:00\r\n',50.9,7,7.066929134,91,0.04,0.001329905
2025-02-14 06:30:00\r\n',50.8,4,7.066929134,91,0.04,0.001404894
2025-02-14 06:45:00\r\n',50.6,3,7.066929134,91.5,0.04,0.001514521
2025-02-14 07:00:00\r\n',50.6,5,7.066929134,91.5,0.04,0.001746034
2025-02-14 07:15:00\r\n',50.4,4,7.066929134,92,0.04,0.002367713
2025-02-14 07:30:00\r\n',50.6,0,7.066929134,90.5,0.04,0.003392754
2025-02-14 07:45:00\r\n',51,4,7.066929134,90,0.04,0.004656571
2025-02-14 08:00:00\r\n',51.5,2,7.066929134,89,0.04,0.006496387
2025-02-14 08:15:00\r\n',52,10,7.066929134,88,0.04,0.008878278
2025-02-14 08:30:00\r\n',51.8,1,7.066929134,88.5,0.04,0.011283187
2025-02-14 08:45:00\r\n',51.8,0,7.066929134,89,0.04,0.01447694
2025-02-14 09:00:00\r\n',51.8,5,7.066929134,90,0.04,0.017945414
2025-02-14 09:15:00\r\n',51.8,7,7.066929134,89.5,0.04,0.020847992
2025-02-14 09:30:00\r\n',52.3,4,7.066929134,89,0.04,0.024323723
2025-02-14 09:45:00\r\n',52.7,3,7.066929134,89,0.04,0.030257298
2025-02-14 10:00:00\r\n',52.6,4,7.066929134,89,0.04,0.036432108
2025-02-14 10:15:00\r\n',53.2,6,7.066929134,90,0.04,0.042610576
2025-02-14 10:30:00\r\n',53.2,4,7.066929134,87,0.04,0.049184071
2025-02-14 10:45:00\r\n',54.4,5,7.066929134,87,0.04,0.059942067
2025-02-14 11:00:00\r\n',54.4,1,7.066929134,83.5,0.04,0.07199767
2025-02-14 11:13:00\r\n',,,,,0.04,0.07199767
2025-02-14 11:15:00\r\n',55.5,14,7.066929134,80,0.04,0.07199767
2025-02-14 11:30:00\r\n',55,4,7.066929134,80,0.04,0.086395464
2025-02-14 11:45:00\r\n',56.2,17,7.066929134,79.5,0.04,0.095818329
2025-02-14 12:00:00\r\n',53.7,0,7.066929134,86.5,0.04,0.104114107
2025-02-14 12:15:00\r\n',54.6,5,7.066929134,80.5,0.04,0.117508182
2025-02-14 12:30:00\r\n',54.7,5,7.066929134,80.5,0.04,0.129968064
2025-02-14 12:45:00\r\n',55.2,8,7.066929134,78,0.04,0.14503181
2025-02-14 13:00:00\r\n',56.2,7,7.066929134,76.5,0.04,0.155435036
2025-02-14 13:15:00\r\n',56,3,7.066929134,75,0.04,0.167192517
2025-02-14 13:30:00\r\n',55.8,7,7.066929134,74.5,0.04,0.183925101
2025-02-14 13:45:00\r\n',55.5,8,7.066929134,73.5,0.04,0.196036146
2025-02-14 14:00:00\r\n',55.1,13,7.066929134,66,0.04,0.205768282
2025-02-14 14:15:00\r\n',56.3,11,7.066929134,68.5,0.04,0.215912581
2025-02-14 14:30:00\r\n',54,11,7.066929134,71.5,0.04,0.226397659
2025-02-14 14:45:00\r\n',53.3,6,7.066929134,75,0.04,0.237422636
2025-02-14 15:00:00\r\n',54.4,6,7.066929134,75.5,0.04,0.249574488
2025-02-14 15:15:00\r\n',52.6,17,7.066929134,76,0.04,0.256462214
2025-02-14 15:30:00\r\n',51.7,9,7.066929134,76,0.05,0.258729629
2025-02-14 15:45:00\r\n',52.2,4,7.066929134,78.5,0.05,0.261915197
2025-02-14 16:00:00\r\n',52.4,5,7.066929134,79,0.05,0.267095777
2025-02-14 16:15:00\r\n',51.4,2,7.066929134,79.5,0.05,0.270706544
2025-02-14 16:30:00\r\n',51.3,2,7.066929134,81,0.05,0.272524887
2025-02-14 16:45:00\r\n',51.2,11,7.066929134,82.5,0.05,0.273711288
2025-02-14 17:00:00\r\n',50.8,3,7.066929134,83.5,0.05,0.274470411
2025-02-14 17:15:00\r\n',50.3,5,7.066929134,84,0.05,0.27495514
2025-02-14 17:30:00\r\n',50,0,7.066929134,84.5,0.05,0.275169269
2025-02-14 17:45:00\r\n',49.6,7,7.066929134,84.5,0.05,0.275238036
2025-02-14 18:00:00\r\n',49.1,6,7.066929134,83.5,0.05,0.275323269
2025-02-14 18:15:00\r\n',48.7,5,7.066929134,83,0.05,0.27538182
2025-02-14 18:30:00\r\n',48.7,15,7.066929134,82.5,0.05,0.27550226
2025-02-14 18:45:00\r\n',48.5,5,7.066929134,82.5,0.05,0.275624826
2025-02-14 19:00:00\r\n',48.5,5,7.066929134,84,0.05,0.275667136
2025-02-14 19:15:00\r\n',48.5,8,7.066929134,86,0.05,0.275722954
2025-02-14 19:30:00\r\n',48.6,10,7.066929134,87.5,0.05,0.275793456
2025-02-14 19:45:00\r\n',48.6,1,7.066929134,88,0.05,0.275811377
2025-02-14 20:00:00\r\n',48.2,1,7.066929134,88,0.05,0.275811377
2025-02-14 20:15:00\r\n',48.1,5,7.066929134,88,0.05,0.275811377
2025-02-14 20:30:00\r\n',47.8,0,7.066929134,89,0.05,0.275811377
2025-02-14 20:45:00\r\n',47.9,7,7.066929134,89,0.05,0.275811377
2025-02-14 21:00:00\r\n',47.8,3,7.066929134,89,0.05,0.275811377
2025-02-14 21:15:00\r\n',47.7,4,7.066929134,88.5,0.05,0.275811377
2025-02-14 21:30:00\r\n',47.4,0,7.066929134,88,0.05,0.275811377
2025-02-14 21:45:00\r\n',47.5,0,7.066929134,86,0.05,0.275811377
2025-02-14 22:00:00\r\n',47.3,3,7.066929134,84,0.05,0.275811377
2025-02-14 22:15:00\r\n',47,6,7.066929134,83,0.05,0.275838728
2025-02-14 22:30:00\r\n',47.2,6,7.066929134,81.5,0.05,0.275905373
2025-02-14 22:45:00\r\n',47,6,7.066929134,80,0.05,0.275983691
2025-02-14 23:00:00\r\n',47,4,7.066929134,79.5,0.05,0.27604815
2025-02-14 23:15:00\r\n',46.7,5,7.066929134,78.5,0.05,0.276104922
2025-02-14 23:30:00\r\n',46.5,4,7.066929134,78.5,0.05,0.276164468
2025-02-14 23:45:00\r\n',46.4,4,7.066929134,78.5,0.05,0.276209599
2025-02-15 00:00:00\r\n',46.1,4,7.066929134,79.5,0,4.17E-05
2025-02-15 00:15:00\r\n',46.2,3,7.066929134,79.5,0,6.51E-05
2025-02-15 00:30:00\r\n',45.8,4,7.066929134,80,0,8.69E-05
2025-02-15 00:45:00\r\n',46.2,9,7.066929134,80,0,0.000176966
2025-02-15 01:00:00\r\n',46.4,8,7.066929134,79.5,0,0.000299487
2025-02-15 01:15:00\r\n',46.3,12,7.066929134,80,0,0.000490043
2025-02-15 01:30:00\r\n',46,12,7.066929134,80,0,0.000688839
2025-02-15 01:45:00\r\n',45.8,9,7.066929134,80.5,0,0.000875218
2025-02-15 02:00:00\r\n',45.7,11,7.066929134,81,0,0.001052864
2025-02-15 02:15:00\r\n',45.7,6,7.066929134,81.5,0,0.001215219
2025-02-15 02:30:00\r\n',45.4,6,7.066929134,82,0,0.001349664
2025-02-15 02:45:00\r\n',45.6,5,7.066929134,81.5,0,0.001478066
2025-02-15 03:00:00\r\n',45.8,6,7.066929134,80.5,0,0.001612776
2025-02-15 03:15:00\r\n',45.7,6,7.066929134,80.5,0,0.00175769
2025-02-15 03:30:00\r\n',45.8,8,7.066929134,80.5,0,0.001913592
2025-02-15 03:45:00\r\n',46,11,7.066929134,79.5,0,0.002095765
2025-02-15 04:00:00\r\n',46.1,7,7.066929134,79.5,0,0.002279683
2025-02-15 04:15:00\r\n',46.1,8,7.066929134,79.5,0,0.002450689
2025-02-15 04:30:00\r\n',46.1,9,7.066929134,79,0,0.002633075
2025-02-15 04:45:00\r\n',46,6,7.066929134,79,0,0.002808134
2025-02-15 05:00:00\r\n',45.9,9,7.066929134,79,0,0.002982681
2025-02-15 05:15:00\r\n',46,10,7.066929134,78.5,0,0.003176835
2025-02-15 05:30:00\r\n',46,9,7.066929134,78.5,0,0.003373627
2025-02-15 05:45:00\r\n',45.9,6,7.066929134,78.5,0,0.003552464
2025-02-15 06:00:00\r\n',45.8,7,7.066929134,79,0,0.003717655
2025-02-15 06:15:00\r\n',46,9,7.066929134,78.5,0,0.003898952
2025-02-15 06:30:00\r\n',46.2,9,7.066929134,78,0,0.004098271
2025-02-15 06:45:00\r\n',46.2,4,7.066929134,77.5,0,0.00446279
2025-02-15 07:00:00\r\n',45.8,6,7.066929134,78.5,0,0.004912986
2025-02-15 07:15:00\r\n',46,8,7.066929134,78,0,0.005579689
2025-02-15 07:30:00\r\n',47.1,7,7.066929134,76,0,0.006944893
2025-02-15 07:45:00\r\n',48.2,0,7.066929134,75.5,0,0.009645789
2025-02-15 08:00:00\r\n',48.6,5,7.066929134,74,0,0.013679854
2025-02-15 08:15:00\r\n',49.6,1,7.066929134,74,0,0.018657272
2025-02-15 08:30:00\r\n',49.6,5,7.066929134,72.5,0,0.024632385
2025-02-15 08:45:00\r\n',50.4,2,7.066929134,70.5,0,0.031711166
2025-02-15 09:00:00\r\n',51.8,1,7.066929134,69,0,0.040348987
2025-02-15 09:15:00\r\n',52.2,5,7.066929134,66.5,0,0.049111119
2025-02-15 09:30:00\r\n',52.6,5,7.066929134,64.5,0,0.058378697
2025-02-15 09:45:00\r\n',53.7,3,7.066929134,63.5,0,0.069113778
2025-02-15 10:00:00\r\n',54.7,3,7.066929134,62.5,0,0.080579847
2025-02-15 10:15:00\r\n',55.5,7,7.066929134,61,0,0.092462601
2025-02-15 10:30:00\r\n',56.7,8,7.066929134,58.5,0,0.104822495
2025-02-15 10:45:00\r\n',57.4,5,7.066929134,57.5,0,0.118022641
2025-02-15 11:00:00\r\n',58.6,3,7.066929134,56,0,0.132454723
2025-02-15 11:15:00\r\n',59.1,3,7.066929134,52.5,0,0.148022719
2025-02-15 11:30:00\r\n',60.5,2,7.066929134,53,0,0.164843537
2025-02-15 11:45:00\r\n',61.5,0,7.066929134,49.5,0,0.182711268
2025-02-15 12:00:00\r\n',61.8,1,7.066929134,49.5,0,0.20067489
2025-02-15 12:15:00\r\n',63.3,2,7.066929134,47.5,0,0.21896649
2025-02-15 12:30:00\r\n',62.3,6,7.066929134,48,0,0.235761057
2025-02-15 12:45:00\r\n',62.6,9,7.066929134,46.5,0,0.251009981
2025-02-15 13:00:00\r\n',64.2,9,7.066929134,47.5,0,0.266340064
