  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   147,    P-2580,   2025/07/27 14:28:26,           1-16,       6,        -7.034,     34532.690,         18323,       0,    1,                                        ,                                        ,                 H2O, 1753652012.15,         0.420,        19.255,        68.339,        -0.001,        -0.376,         1.643,       223.462,       -46.327,        11.072,       181.523,         0.949,       -37.777,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   148,    P-2580,   2025/07/27 14:37:26,           1-16,       7,        -7.114,     34549.046,         18432,       0,    1,                                        ,                                        ,                 H2O, 1753652551.64,         0.418,        17.666,        75.445,        -0.001,        -0.292,         1.780,       224.632,       -46.220,        11.159,       179.671,         0.958,       -38.412,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   149,    P-2580,   2025/07/27 14:46:26,           1-16,       8,        -7.202,     34556.970,         18663,       0,    1,                                        ,                                        ,                 H2O, 1753653091.99,         0.435,        15.135,        79.448,         0.001,        -0.227,         1.844,       226.530,       -48.105,        11.301,       184.348,         0.961,       -38.906,        0.0000,        0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   150,    P-2580,   2025/07/27 14:55:26,           1-16,       9,        -7.121,     34581.878,         18552,       0,    1,                                        ,                                        ,                 H2O, 1753653630.90,         0.413,        17.856,        71.289,        -0.000,        -0.331,         1.682,       225.622,       -47.172,        11.231,       182.294,         0.947,       -38.655,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   151,    P-2581,   2025/07/27 15:06:42,           1-17,       1,        -7.461,     34103.147,         19018,      -1,    1,                                        ,                                        ,                 H2O, 1753654307.68,         0.396,        15.932,        68.389,         0.000,        -0.278,         1.606,       229.436,       -48.284,        11.435,       184.481,         0.982,       -39.668,       -0.0000,       -0.0000,    1,        43.562,         1,      17,       4,20250722_TristanCaro,       0,       1
   152,    P-2581,   2025/07/27 15:15:41,           1-17,       2,        -7.404,     33831.743,         18970,      -1,    1,                                        ,                                        ,                 H2O, 1753654847.99,         0.402,        15.133,        71.179,         0.001,        -0.240,         1.677,       228.982,       -47.324,        11.322,       182.838,         0.950,       -39.500,       -0.0000,       -0.0000,    1,        43.500,         1,      17,       4,20250722_TristanCaro,       0,       1
   153,    P-2581,   2025/07/27 15:24:42,           1-17,       3,        -7.402,     34134.651,         18491,      -1,    1,                                        ,                                        ,                 H2O, 1753655386.54,         0.430,        12.506,        85.829,         0.001,        -0.092,         2.044,       225.004,       -46.066,        11.077,       179.971,         0.935,       -38.191,        0.0000,        0.0000,    1,        43.562,         1,      17,       4,20250722_TristanCaro,       0,       1
   154,    P-2581,   2025/07/27 15:33:41,           1-17,       4,        -7.281,     34260.661,         18758,       0,    1,                                        ,                                        ,                 H2O, 1753655928.29,         0.433,        16.555,        71.649,         0.001,        -0.286,         1.685,       226.916,       -47.064,        11.257,       184.061,         0.953,       -38.561,        0.0000,        0.0000,    1,        43.562,         1,      17,       4,20250722_TristanCaro,       0,       1
   155,    P-2581,   2025/07/27 15:42:41,           1-17,       5,        -7.271,     34279.615,         18498,       0,    1,                                        ,                                        ,                 H2O, 1753656468.02,         0.462,        12.355,        82.451,         0.001,        -0.093,         1.951,       224.854,       -46.270,        11.107,       180.182,         0.954,       -38.160,       -0.0000,       -0.0000,    1,        43.562,         1,      17,       4,20250722_TristanCaro,       0,       1
   156,    P-2581,   2025/07/27 15:51:42,           1-17,       6,        -7.314,     34312.051,         18653,       0,    1,                                        ,                                        ,                 H2O, 1753657008.33,         0.433,        13.254,        78.810,         0.000,        -0.156,         1.868,       226.140,       -47.052,        11.233,       182.853,         0.975,       -38.345,        0.0000,        0.0000,    1,        43.500,         1,      17,       4,20250722_TristanCaro,       0,       1
   157,    P-2581,   2025/07/27 16:00:42,           1-17,       7,        -7.301,     34316.479,         18680,       0,    1,                                        ,                                        ,                 H2O, 1753657548.72,         0.385,        11.213,        84.377,         0.001,        -0.069,         2.026,       226.200,       -46.955,        11.219,       183.935,         0.948,       -38.412,        0.0000,        0.0000,    1,        43.500,         1,      17,       4,20250722_TristanCaro,       0,       1
   158,    P-2581,   2025/07/27 16:09:43,           1-17,       8,        -7.283,     34324.559,         18678,       0,    1,                                        ,                                        ,                 H2O, 1753658088.63,         0.404,        12.447,        83.528,        -0.000,        -0.121,         1.977,       226.044,       -47.339,        11.239,       185.406,         0.982,       -38.178,       -0.0000,       -0.0000,    1,        43.562,         1,      17,       4,20250722_TristanCaro,       0,       1
   159,    P-2581,   2025/07/27 16:18:43,           1-17,       9,        -7.344,     34336.538,         18716,       0,    1,                                        ,                                        ,                 H2O, 1753658628.85,         0.417,        15.239,        71.195,         0.000,        -0.254,         1.687,       226.742,       -47.260,        11.264,       184.503,         0.953,       -38.593,       -0.0000,       -0.0000,    1,        43.562,         1,      17,       4,20250722_TristanCaro,       0,       1
   160,    P-2582,   2025/07/27 16:29:59,           1-18,       1,        -7.395,     28564.607,         18796,      -1,    1,                                        ,                                        ,                 H2O, 1753659304.88,         0.342,        12.728,        69.101,         0.000,         0.254,         1.644,       223.989,       -37.092,         9.739,       165.440,         0.839,       -33.124,       -0.0000,       -0.0000,    1,        43.625,         1,      18,       4,20250722_TristanCaro,       0,       1
   161,    P-2582,   2025/07/27 16:39:00,           1-18,       2,        -7.421,     28032.565,         18661,      -1,    1,                                        ,                                        ,                 H2O, 1753659846.56,         0.319,        12.222,        70.557,         0.000,         0.239,         1.678,       223.034,       -35.355,         9.546,       159.851,         0.814,       -33.010,        0.0000,        0.0000,    1,        43.562,         1,      18,       4,20250722_TristanCaro,       0,       1
   162,    P-2582,   2025/07/27 16:48:00,           1-18,       3,        -7.395,     27981.360,         18443,      -1,    1,                                        ,                                        ,                 H2O, 1753660386.52,         0.345,        10.067,        69.767,         0.001,         0.166,         1.649,       221.272,       -34.842,         9.439,       158.328,         0.805,       -32.402,        0.0000,        0.0000,    1,        43.625,         1,      18,       4,20250722_TristanCaro,       0,       1
   163,    P-2582,   2025/07/27 16:57:01,           1-18,       4,        -7.478,     27980.665,         18885,       0,    1,                                        ,                                        ,                 H2O, 1753660926.67,         0.344,         8.533,        73.210,         0.001,         0.127,         1.745,       224.619,       -36.211,         9.663,       161.998,         0.832,       -33.255,        0.0000,        0.0000,    1,        43.625,         1,      18,       4,20250722_TristanCaro,       0,       1
   164,    P-2582,   2025/07/27 17:06:02,           1-18,       5,        -7.464,     27984.641,         18823,       0,    1,                                        ,                                        ,                 H2O, 1753661467.86,         0.332,         7.319,        69.691,        -0.000,         0.046,         1.647,       224.084,       -36.096,         9.598,       163.200,         0.817,       -33.032,        0.0000,        0.0000,    1,        43.562,         1,      18,       4,20250722_TristanCaro,       0,       1
   165,    P-2582,   2025/07/27 17:15:03,           1-18,       6,        -7.487,     27975.818,         18578,       0,    1,                                        ,                                        ,                 H2O, 1753662009.11,         0.344,         7.301,        68.983,        -0.000,         0.043,         1.640,       222.328,       -35.422,         9.520,       160.684,         0.816,       -32.539,       -0.0000,       -0.0000,    1,        43.562,         1,      18,       4,20250722_TristanCaro,       0,       1
   166,    P-2582,   2025/07/27 17:24:04,           1-18,       7,        -7.462,     27972.751,         18603,       0,    1,                                        ,                                        ,                 H2O, 1753662550.19,         0.305,         7.290,        70.400,         0.000,         0.027,         1.677,       222.420,       -35.536,         9.550,       160.812,         0.813,       -32.408,       -0.0000,       -0.0000,    1,        43.500,         1,      18,       4,20250722_TristanCaro,       0,       1
   167,    P-2582,   2025/07/27 17:33:04,           1-18,       8,        -7.441,     27966.064,         18655,       0,    1,                                        ,                                        ,                 H2O, 1753663088.72,         0.351,         7.101,        69.776,        -0.001,        -0.001,         1.662,       222.845,       -35.805,         9.574,       160.990,         0.819,       -32.652,        0.0000,        0.0000,    1,        43.500,         1,      18,       4,20250722_TristanCaro,       0,       1
   168,    P-2582,   2025/07/27 17:42:04,           1-18,       9,        -7.410,     27962.978,         18587,       0,    1,                                        ,                                        ,                 H2O, 1753663630.13,         0.331,         7.537,        68.548,        -0.000,        -0.051,         1.630,       222.291,       -35.792,         9.540,       161.467,         0.821,       -32.396,        0.0000,        0.0000,    1,        43.500,         1,      18,       4,20250722_TristanCaro,       0,       1
   169,    P-2583,   2025/07/27 17:53:20,           1-19,       1,        -6.908,     24778.148,         19096,      -1,    1,                                        ,                                        ,                 H2O, 1753664306.38,         0.318,        13.071,        69.327,         0.001,         0.280,         1.639,       224.452,       -31.006,         8.952,       152.882,         0.788,       -30.325,        0.0000,        0.0000,    1,        43.500,         1,      19,       4,20250722_TristanCaro,       0,       1
   170,    P-2583,   2025/07/27 18:02:20,           1-19,       2,        -6.843,     24470.857,         18823,      -1,    1,                                        ,                                        ,                 H2O, 1753664846.16,         0.311,        10.528,        67.352,        -0.000,         0.213,         1.604,       222.309,       -29.537,         8.755,       148.976,         0.783,       -29.731,       -0.0000,       -0.0000,    1,        43.500,         1,      19,       4,20250722_TristanCaro,       0,       1
   171,    P-2583,   2025/07/27 18:11:20,           1-19,       3,        -6.857,     24441.356,         18471,      -1,    1,                                        ,                                        ,                 H2O, 1753665386.14,         0.303,        10.511,        70.889,        -0.001,         0.210,         1.683,       219.725,       -28.207,         8.560,       145.686,         0.778,       -29.334,       -0.0000,       -0.0000,    1,        43.500,         1,      19,       4,20250722_TristanCaro,       0,       1
   172,    P-2583,   2025/07/27 18:20:22,           1-19,       4,        -6.739,     24468.447,         18762,       0,    1,                                        ,                                        ,                 H2O, 1753665928.08,         0.308,         8.286,        71.938,        -0.000,         0.155,         1.705,       221.515,       -29.008,         8.642,       149.125,         0.774,       -29.478,        0.0000,        0.0000,    1,        43.562,         1,      19,       4,20250722_TristanCaro,       0,       1
   173,    P-2583,   2025/07/27 18:29:22,           1-19,       5,        -6.807,     24471.757,         18301,       0,    1,                                        ,                                        ,                 H2O, 1753666468.11,         0.301,         7.527,        71.175,        -0.000,         0.123,         1.700,       218.230,       -27.972,         8.470,       144.757,         0.775,       -28.945,        0.0000,        0.0000,    1,        43.562,         1,      19,       4,20250722_TristanCaro,       0,       1
   174,    P-2583,   2025/07/27 18:38:22,           1-19,       6,        -6.772,     24470.880,         18510,       0,    1,                                        ,                                        ,                 H2O, 1753667008.48,         0.280,         5.770,        67.904,        -0.000,         0.064,         1.615,       219.716,       -28.866,         8.598,       147.778,         0.787,       -28.870,        0.0000,        0.0000,    1,        43.500,         1,      19,       4,20250722_TristanCaro,       0,       1
   175,    P-2583,   2025/07/27 18:47:22,           1-19,       7,        -6.843,     24465.731,         18755,       0,    1,                                        ,                                        ,                 H2O, 1753667548.00,         0.317,         7.112,        70.989,         0.001,         0.110,         1.691,       221.734,       -29.492,         8.736,       149.138,         0.786,       -29.557,       -0.0000,       -0.0000,    1,        43.500,         1,      19,       4,20250722_TristanCaro,       0,       1
   176,    P-2583,   2025/07/27 18:56:22,           1-19,       8,        -6.783,     24459.469,         18396,       0,    1,                                        ,                                        ,                 H2O, 1753668087.31,         0.298,         6.650,        71.394,         0.001,         0.092,         1.694,       218.835,       -28.620,         8.527,       146.689,         0.773,       -28.923,        0.0000,        0.0000,    1,        43.500,         1,      19,       4,20250722_TristanCaro,       0,       1
   177,    P-2583,   2025/07/27 19:05:21,           1-19,       9,        -6.856,     24451.334,         18687,       0,    1,                                        ,                                        ,                 H2O, 1753668627.04,         0.308,         6.053,        69.644,        -0.000,         0.062,         1.656,       221.275,       -29.380,         8.677,       148.538,         0.778,       -29.482,       -0.0000,       -0.0000,    1,        43.625,         1,      19,       4,20250722_TristanCaro,       0,       1
   178,    P-2584,   2025/07/27 19:16:37,           1-20,       1,        -6.934,     36318.047,         19015,      -1,    1,                                        ,                                        ,                 H2O, 1753669304.81,         0.463,        42.746,        71.717,        -0.001,        -0.950,         1.691,       230.716,       -52.469,        12.052,       194.092,         1.087,       -41.874,        0.0000,        0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   179,    P-2584,   2025/07/27 19:25:37,           1-20,       2,        -6.790,     36718.223,         19121,      -1,    1,                                        ,                                        ,                 H2O, 1753669843.65,         0.461,        40.318,        70.172,        -0.001,        -0.907,         1.662,       231.844,       -53.172,        12.199,       193.217,         1.063,       -42.750,        0.0000,        0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   180,    P-2584,   2025/07/27 19:34:37,           1-20,       3,        -6.750,     37330.147,         18836,      -1,    1,                                        ,                                        ,                 H2O, 1753670380.58,         0.481,        37.579,        68.294,        -0.000,        -0.826,         1.624,       229.404,       -53.212,        12.150,       193.638,         1.142,       -41.896,       -0.0000,       -0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   181,    P-2584,   2025/07/27 19:43:38,           1-20,       4,        -6.738,     37571.480,         18571,       0,    1,                                        ,                                        ,                 H2O, 1753670922.87,         0.490,        33.771,        68.038,        -0.001,        -0.737,         1.640,       227.054,       -52.835,        12.022,       195.627,         1.108,       -40.979,       -0.0000,       -0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   182,    P-2584,   2025/07/27 19:52:37,           1-20,       5,        -6.890,     37693.081,         18792,       0,    1,                                        ,                                        ,                 H2O, 1753671463.71,         0.458,        28.275,        69.636,         0.001,        -0.587,         1.654,       229.471,       -53.901,        12.262,       195.652,         1.100,       -42.424,       -0.0000,       -0.0000,    1,        43.438,         1,      20,       4,20250722_TristanCaro,       0,       1
   183,    P-2584,   2025/07/27 20:01:37,           1-20,       6,        -6.879,     37746.342,         18650,       0,    1,                                        ,                                        ,                 H2O, 1753672002.74,         0.514,        26.531,        69.528,         0.001,        -0.522,         1.645,       228.186,       -53.354,        12.147,       194.113,         1.100,       -41.887,       -0.0000,       -0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   184,    P-2584,   2025/07/27 20:10:37,           1-20,       7,        -6.752,     37802.769,         18636,       0,    1,                                        ,                                        ,                 H2O, 1753672544.58,         0.453,        25.534,        70.604,        -0.000,        -0.527,         1.717,       228.059,       -53.545,        12.174,       194.812,         1.073,       -41.963,        0.0000,        0.0000,    1,        43.438,         1,      20,       4,20250722_TristanCaro,       0,       1
   185,    P-2584,   2025/07/27 20:19:37,           1-20,       8,        -6.802,     37811.264,         18368,       0,    1,                                        ,                                        ,                 H2O, 1753673082.97,         0.409,        23.671,        70.518,        -0.001,        -0.488,         1.681,       225.915,       -52.426,        11.999,       192.110,         1.088,       -41.286,        0.0000,        0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   186,    P-2584,   2025/07/27 20:28:38,           1-20,       9,        -6.723,     37841.918,         18660,       0,    1,                                        ,                                        ,                 H2O, 1753673621.48,         0.473,        23.827,        66.361,         0.002,        -0.446,         1.585,       228.022,       -53.322,        12.156,       195.157,         1.097,       -41.626,       -0.0000,       -0.0000,    1,        43.500,         1,      20,       4,20250722_TristanCaro,       0,       1
   187,    P-2585,   2025/07/27 20:39:54,           1-21,       1,        -6.694,     39376.890,         18864,      -1,    1,                                        ,                                        ,                 H2O, 1753674299.16,         0.526,        27.686,        67.435,         0.001,        -0.526,         1.602,       230.604,       -56.587,        12.714,       201.938,         1.249,       -43.699,        0.0000,        0.0000,    1,        43.500,         1,      21,       4,20250722_TristanCaro,       0,       1
   188,    P-2585,   2025/07/27 20:48:54,           1-21,       2,        -6.521,     39298.983,         18943,      -1,    1,                                        ,                                        ,                 H2O, 1753674843.22,         0.489,        28.948,        73.642,        -0.001,        -0.583,         1.713,       231.099,       -56.893,        12.749,       202.557,         1.322,       -43.963,        0.0000,        0.0000,    1,        43.438,         1,      21,       4,20250722_TristanCaro,       0,       1
   189,    P-2585,   2025/07/27 20:57:54,           1-21,       3,        -6.663,     39524.091,         18686,      -1,    1,                                        ,                                        ,                 H2O, 1753675381.95,         0.430,        29.386,        69.228,        -0.001,        -0.607,         1.620,       229.403,       -56.837,        12.687,       202.646,         1.178,       -43.424,       -0.0000,       -0.0000,    1,        43.500,         1,      21,       4,20250722_TristanCaro,       0,       1
   190,    P-2585,   2025/07/27 21:06:55,           1-21,       4,        -6.651,     39641.076,         18823,       0,    1,                                        ,                                        ,                 H2O, 1753675917.56,         0.541,        24.460,        68.486,         0.001,        -0.483,         1.697,       230.417,       -57.105,        12.764,       202.621,         1.324,       -43.910,       -0.0000,       -0.0000,    1,        43.438,         1,      21,       4,20250722_TristanCaro,       0,       1
   191,    P-2585,   2025/07/27 21:15:55,           1-21,       5,        -6.624,     39696.191,         18709,       0,    1,                                        ,                                        ,                 H2O, 1753676461.05,         0.531,        25.753,        71.908,         0.000,        -0.459,         1.702,       229.632,       -56.691,        12.714,       201.368,         1.199,       -43.777,       -0.0000,       -0.0000,    1,        43.375,         1,      21,       4,20250722_TristanCaro,       0,       1
   192,    P-2585,   2025/07/27 21:24:56,           1-21,       6,        -6.602,     39706.439,         18483,       0,    1,                                        ,                                        ,                 H2O, 1753677003.67,         0.561,        25.803,        71.367,        -0.001,        -0.451,         1.699,       227.531,       -55.626,        12.534,       199.130,         1.230,       -42.879,        0.0000,        0.0000,    1,        43.438,         1,      21,       4,20250722_TristanCaro,       0,       1
   193,    P-2585,   2025/07/27 21:33:56,           1-21,       7,        -6.679,     39742.694,         18600,       0,    1,                                        ,                                        ,                 H2O, 1753677538.04,         0.495,        23.345,        66.765,         0.002,        -0.416,         1.596,       229.094,       -56.613,        12.691,       199.958,         1.198,       -43.873,       -0.0000,       -0.0000,    1,        43.438,         1,      21,       4,20250722_TristanCaro,       0,       1
   194,    P-2585,   2025/07/27 21:42:57,           1-21,       8,        -6.460,     39747.665,         18461,       0,    1,                                        ,                                        ,                 H2O, 1753678081.70,         0.530,        24.428,        70.122,         0.000,        -0.411,         1.676,       227.287,       -55.342,        12.519,       198.464,         1.213,       -42.991,        0.0000,        0.0000,    1,        43.375,         1,      21,       4,20250722_TristanCaro,       0,       1
   195,    P-2585,   2025/07/27 21:51:57,           1-21,       9,        -6.541,     39753.075,         18649,       0,    1,                                        ,                                        ,                 H2O, 1753678620.26,         0.491,        20.424,        66.716,         0.002,        -0.312,         1.608,       228.874,       -56.192,        12.646,       199.829,         1.229,       -43.454,        0.0000,        0.0000,    1,        43.438,         1,      21,       4,20250722_TristanCaro,       0,       1
   196,    P-2586,   2025/07/27 22:03:11,           1-22,       1,        -6.829,     32513.101,         18615,      -1,    1,                                        ,                                        ,                 H2O, 1753679298.17,         0.378,        12.421,        67.168,        -0.001,         0.196,         1.599,       225.037,       -44.083,        10.724,       176.622,         0.897,       -36.930,       -0.0000,       -0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   197,    P-2586,   2025/07/27 22:12:11,           1-22,       2,        -6.908,     31852.711,         18702,      -1,    1,                                        ,                                        ,                 H2O, 1753679836.75,         0.410,        13.405,        67.860,         0.001,         0.205,         1.615,       225.525,       -42.879,        10.591,       173.682,         0.878,       -36.710,       -0.0000,       -0.0000,    1,        43.562,         1,      22,       4,20250722_TristanCaro,       0,       1
   198,    P-2586,   2025/07/27 22:21:11,           1-22,       3,        -6.771,     31789.852,         18546,      -1,    1,                                        ,                                        ,                 H2O, 1753680376.52,         0.363,         9.650,        65.293,         0.001,         0.103,         1.575,       223.765,       -41.618,        10.465,       172.897,         0.876,       -35.762,        0.0000,        0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   199,    P-2586,   2025/07/27 22:30:11,           1-22,       4,        -6.692,     31792.016,         18409,       0,    1,                                        ,                                        ,                 H2O, 1753680917.87,         0.387,         9.663,        68.498,         0.001,         0.075,         1.628,       222.534,       -41.238,        10.367,       171.628,         0.879,       -35.361,       -0.0000,       -0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   200,    P-2586,   2025/07/27 22:39:12,           1-22,       5,        -6.773,     31796.342,         18450,       0,    1,                                        ,                                        ,                 H2O, 1753681456.14,         0.354,         8.679,        66.675,        -0.001,        -0.010,         1.605,       223.204,       -41.752,        10.438,       172.640,         0.881,       -35.717,       -0.0000,       -0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   201,    P-2586,   2025/07/27 22:48:12,           1-22,       6,        -6.875,     31786.426,         18787,       0,    1,                                        ,                                        ,                 H2O, 1753681998.48,         0.394,         9.413,        66.783,         0.000,        -0.014,         1.594,       225.992,       -43.034,        10.646,       175.421,         0.896,       -36.553,       -0.0000,       -0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   202,    P-2586,   2025/07/27 22:57:12,           1-22,       7,        -6.876,     31773.927,         18565,       0,    1,                                        ,                                        ,                 H2O, 1753682537.94,         0.410,        10.570,        68.387,        -0.001,        -0.100,         1.618,       224.444,       -42.246,        10.545,       172.574,         0.881,       -36.378,       -0.0000,       -0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   203,    P-2586,   2025/07/27 23:06:12,           1-22,       8,        -6.833,     31763.571,         18398,       0,    1,                                        ,                                        ,                 H2O, 1753683077.77,         0.419,         9.870,        70.552,         0.001,         0.011,         1.676,       222.747,       -41.749,        10.402,       172.460,         0.889,       -35.466,        0.0000,        0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   204,    P-2586,   2025/07/27 23:15:12,           1-22,       9,        -6.821,     31756.064,         18498,       0,    1,                                        ,                                        ,                 H2O, 1753683617.55,         0.362,         9.657,        69.721,        -0.000,        -0.049,         1.659,       223.408,       -41.491,        10.415,       172.735,         0.857,       -35.765,        0.0000,        0.0000,    1,        43.500,         1,      22,       4,20250722_TristanCaro,       0,       1
   205,    P-2587,   2025/07/27 23:26:27,           1-23,       1,        -6.205,     32566.223,         18895,      -1,    1,                                        ,                                        ,                 H2O, 1753684293.43,         0.424,        11.464,        70.461,         0.000,        -0.077,         1.668,       227.465,       -45.488,        10.941,       179.341,         0.900,       -37.691,        0.0000,        0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   206,    P-2587,   2025/07/27 23:35:27,           1-23,       2,        -5.946,     32560.807,         18338,      -1,    1,                                        ,                                        ,                 H2O, 1753684832.95,         0.430,        12.309,        66.947,         0.001,        -0.133,         1.594,       222.607,       -42.729,        10.544,       173.907,         0.890,       -36.130,       -0.0000,       -0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   207,    P-2587,   2025/07/27 23:44:27,           1-23,       3,        -5.905,     32632.532,         18210,      -1,    1,                                        ,                                        ,                 H2O, 1753685372.83,         0.400,        12.281,        66.483,        -0.000,        -0.174,         1.585,       221.784,       -42.955,        10.531,       174.111,         0.872,       -35.906,        0.0000,        0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   208,    P-2587,   2025/07/27 23:53:27,           1-23,       4,        -6.186,     32690.397,         18962,       0,    1,                                        ,                                        ,                 H2O, 1753685913.03,         0.409,        11.905,        70.609,        -0.000,        -0.130,         1.666,       227.954,       -45.753,        11.006,       180.576,         0.918,       -37.863,       -0.0000,       -0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   209,    P-2587,   2025/07/28 00:02:27,           1-23,       5,        -6.011,     32726.190,         18412,       0,    1,                                        ,                                        ,                 H2O, 1753686452.65,         0.391,        13.143,        68.036,        -0.001,        -0.216,         1.628,       223.441,       -43.633,        10.659,       176.195,         0.894,       -36.473,        0.0000,        0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   210,    P-2587,   2025/07/28 00:11:26,           1-23,       6,        -6.032,     32744.872,         18732,       0,    1,                                        ,                                        ,                 H2O, 1753686991.39,         0.425,        12.624,        66.616,         0.000,        -0.172,         1.590,       226.137,       -44.678,        10.890,       176.986,         0.911,       -37.524,       -0.0000,       -0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   211,    P-2587,   2025/07/28 00:20:27,           1-23,       7,        -6.022,     32733.016,         18491,       0,    1,                                        ,                                        ,                 H2O, 1753687532.85,         0.474,        13.713,        67.879,         0.000,        -0.182,         1.602,       224.104,       -44.153,        10.733,       176.169,         0.914,       -36.776,        0.0000,        0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   212,    P-2587,   2025/07/28 00:29:27,           1-23,       8,        -6.022,     32746.378,         18474,       0,    1,                                        ,                                        ,                 H2O, 1753688072.91,         0.404,        12.842,        67.358,        -0.001,        -0.198,         1.599,       224.089,       -43.633,        10.722,       175.029,         0.903,       -37.012,       -0.0000,       -0.0000,    1,        43.438,         1,      23,       4,20250722_TristanCaro,       0,       1
   213,    P-2587,   2025/07/28 00:38:27,           1-23,       9,        -6.059,     32749.308,         18527,       0,    1,                                        ,                                        ,                 H2O, 1753688612.48,         0.388,        13.173,        68.088,        -0.001,        -0.220,         1.642,       224.694,       -44.395,        10.790,       176.975,         0.909,       -36.976,        0.0000,        0.0000,    1,        43.500,         1,      23,       4,20250722_TristanCaro,       0,       1
   214,    P-2588,   2025/07/28 00:49:41,           1-24,       1,        -6.672,     36171.998,         18986,      -1,    1,                                        ,                                        ,                 H2O, 1753689287.29,         0.424,        20.883,        71.528,        -0.000,        -0.381,         1.683,       230.192,       -51.732,        11.952,       192.003,         0.996,       -41.518,        0.0000,        0.0000,    1,        43.500,         1,      24,       4,20250722_TristanCaro,       0,       1
   215,    P-2588,   2025/07/28 00:58:43,           1-24,       2,        -5.791,     36325.562,         18733,      -1,    1,                                        ,                                        ,                 H2O, 1753689828.02,         0.437,        12.981,        85.486,         0.002,        -0.159,         2.052,       224.980,       -45.441,        11.450,       190.419,         1.020,       -38.463,        0.0000,        0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
   216,    P-2588,   2025/07/28 01:07:43,           1-24,       3,        -6.257,     36489.399,         18665,      -1,    1,                                        ,                                        ,                 H2O, 1753690370.29,         0.420,        19.470,        72.154,         0.000,        -0.353,         1.713,       226.625,       -49.619,        11.683,       190.757,         1.030,       -39.990,       -0.0000,       -0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
   217,    P-2588,   2025/07/28 01:16:43,           1-24,       4,        -6.560,     36583.617,         18669,       0,    1,                                        ,                                        ,                 H2O, 1753690910.03,         0.423,        20.070,        70.417,         0.000,        -0.371,         1.656,       227.696,       -51.008,        11.825,       189.940,         1.030,       -40.965,        0.0000,        0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
   218,    P-2588,   2025/07/28 01:25:43,           1-24,       5,        -5.631,     36664.392,         18644,       0,    1,                                        ,                                        ,                 H2O, 1753691448.48,         0.451,        17.852,        71.709,         0.001,        -0.299,         1.688,       224.135,       -46.038,        11.483,       192.047,         1.039,       -38.225,       -0.0000,       -0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
   219,    P-2588,   2025/07/28 01:34:43,           1-24,       6,        -5.483,     36687.097,         18601,       0,    1,                                        ,                                        ,                 H2O, 1753691988.66,         0.466,        19.328,        67.012,         0.001,        -0.338,         1.597,       223.113,       -44.950,        11.397,       192.648,         0.997,       -37.359,       -0.0000,       -0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
